"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"HLM^","Hillman Group Capital Trust","32.4499","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hlm^",
"HMG","HMG/Courtland Properties, Inc.","17.91","17453760.66","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hmg",
"HH","Hooper Holmes, Inc.","0.42","29330862.54","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hh",
"HUSA","Houston American Energy Corporation","0.24","12523210.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/husa",
"IBIO","iBio, Inc.","0.4099","19579732.2405","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ibio",
"IBO","IBO (Listing Market - NYSE Amex Network B F)","2.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibo",
"IEC","IEC Electronics Corp.","4.87","48909848.3","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/iec",
"IG","IGI Laboratories, Inc.","1.67","72031684.15","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ig",
"IMUC","ImmunoCellular Therapeutics, Ltd.","2.56","134984916.48","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imuc",
"IMH","Impac Mortgage Holdings, Inc.","11.31","97967751.57","n/a","1995","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/imh",
"IMO","Imperial Oil Limited","38.92","32988553508.12","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/imo",
"IOT","Income Opportunity Realty Investors, Inc.","3.7","15422391.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/iot",
"IGC","India Globalization Capital Inc.","2.28","13694074.44","n/a","1987","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/igc",
"IGC/WS","India Globalization Capital Inc.","0.0146","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igc/ws",
"INFU","InfuSystems Holdings, Inc.","1.47","32049697.05","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/infu",
"IHT","InnSuites Hospitality Trust","1.95","17939161.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/iht",
"INO","Inovio Pharmaceuticals, Inc.","0.672","120920258.592","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ino",
"NSPR","InspireMD, Inc.","2.64","90596520.96","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nspr",
"IFMI","Institutional Financial Markets, Inc.","2.13","26065031.52","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ifmi",
"IDN","Intellicheck Mobilisa, Inc.","0.63","17466288.21","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/idn",
"INS","Intelligent Systems Corporation","1.4","12541235","n/a","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ins",
"THM","International Tower Hill Mines Ltd","0.78","76493537.64","n/a","1984","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/thm",
"INUV","Inuvo, Inc","0.84","19562943.12","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/inuv",
"VKI","Invesco Advantage Municipal Income Trust II","12.71","563753155.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vki",
"ICH","Investors Capital Holdings, Ltd.","3.6","24040306.8","n/a","1997","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ich",
"ISR","IsoRay, Inc.","0.51","17651873.67","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/isr",
"ITI","Iteris, Inc.","1.66","55254828.06","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/iti",
"KBX","Kimber Resources Inc","0.1399","11607905.3524","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/kbx",
"KXM","Kobex Minerals Inc.","0.46","21197909.98","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kxm",
"LTS","Ladenburg Thalmann Financial Services Inc","1.55","284471276.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lts",
"LSG","Lake Shore Gold Corp","0.29","120819864.96","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/lsg",
"LCI","Lannett Co Inc","12.29","352522488.65","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lci",
"LAQ","Latin America Equity Fund, Inc. (The)","37.1","276339980.7","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/laq",
"LGL","LGL Group, Inc. (The)","5.1","13299463.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lgl",
"LBY","Libbey, Inc.","21.66","454815488.7","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lby",
"LON","Loncor Resources Inc.","0.33","24235111.56","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/lon",
"LEI","Lucas Energy, Inc.","1.27","33927423.89","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lei",
"MCZ","Mad Catz Interactive Inc","0.45","28564829.55","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mcz",
"MVG","Mag Silver Corporation","6.53","392725418.54","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mvg",
"MHR^C","Magnum Hunter Resources Corporation","24.98","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mhr^c",
"MHR^D","Magnum Hunter Resources Corporation","45.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mhr^d",
"MHR^E","Magnum Hunter Resources Corporation","23.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mhr^e",
"MHE","Massachusetts Health and Education Tax-Exempt Trust","14.61","34460680.05","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mhe",
"MSTX","Mast Therapeutics, Inc.","0.655","30303762.33","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mstx",
"MHH","Mastech Holdings, Inc","7.75","25910536.25","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/mhh",
"MDGN","Medgenics, Inc.","4.25","78545559","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mdgn",
"MDGN/WS","Medgenics, Inc.","1.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdgn/ws",
"MEET","MeetMe, Inc.","1.74","66342262.38","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/meet",
"IPB","Merrill Lynch & Co., Inc.","27.23","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ipb",
"MEA","Metalico Inc","1.75","83921260.5","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/mea",
"MXC","Mexco Energy Corporation","5.68","11585490.32","n/a","1972","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mxc",
"CCA","MFS California Insured Municipal Trust","11.6712","32518740.9456","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/cca",
"MGT","MGT Capital Investments Inc","4.48","22223985.28","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mgt",
"BKR","Michael Baker Corporation","26.27","253969218.04","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/bkr",
"MSL","MidSouth Bancorp","15.28","171728650.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msl",
"MDW","Midway Gold Corporation","0.8899","114308810.0902","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mdw",
"MGH","Minco Gold Corporation","0.222","11184296.73","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mgh",
"MGN","Mines Management, Inc.","0.6102","17695648.6704","n/a","1985","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mgn",
"MXA","Minnesota Municipal Income Portfolio Inc.","17.92","74309634.56","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mxa",
"MDM","Mountain Province Diamonds Inc.","4.829","454738001.179","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mdm",
"MVF","MuniVest Fund, Inc.","10.9146","694399774.8864","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mvf",
"MZA","MuniYield Arizona Fund, Inc.","15.28","69799788.72","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mza",
"NHC","National HealthCare Corporation","47.43","667112530.86","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nhc",
"NHC^A","National HealthCare Corporation","15.7","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhc^a",
"NAVB","Navidea Biopharmaceuticals, Inc.","2.39","285791083.01","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/navb",
"NBS","Neostem, Inc.","0.59","114341729.78","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nbs",
"NBW","Neuberger Berman California Intermediate Municipal Fund Inc.","16.05","88628100","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbw",
"NHS","Neuberger Berman High Yield Strategies Fund","14.2","277476307","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhs",
"NBH","Neuberger Berman Intermediate Municipal Fund Inc.","16.37","306839280","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbh",
"NML","Neuberger Berman MLP Income Fund Inc.","20.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nml",
"NBO","Neuberger Berman New York Intermediate Municipal Fund Inc.","15.13","76663710","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbo",
